tradeoff	uninfected	susceptible	resistantA	resistantB	multiResistant
0.35	0.4830951492510728	1.0256369033207042E-6	2.2291521687335313E-6	2.2291521687335313E-6	0.5168993668076859
0.33999999999999997	0.4789305648767642	1.0256369362677193E-6	2.2113678465036646E-6	2.2113678465036646E-6	0.521063986750607
0.32999999999999996	0.47483716997893477	1.025636968142312E-6	2.1944303967608535E-6	2.1944303967608535E-6	0.5251574155233025
0.31999999999999995	0.4708131546556402	1.0256369989960128E-6	2.1782807353781185E-6	2.1782807353781185E-6	0.5291814631458895
0.30999999999999994	0.46685676984197655	1.025637028877089E-6	2.162865149512719E-6	2.162865149512719E-6	0.5331378787906943
0.29999999999999993	0.4629663247752036	1.0256370578308242E-6	2.148134700796849E-6	2.148134700796849E-6	0.5370283533183369
0.29000000000000004	0.4591401845855636	1.0256370858997238E-6	2.1340447063729266E-6	2.1340447063729266E-6	0.5408545216879382
0.28	0.45537676800558646	1.0256371131237365E-6	2.1205542861797616E-6	2.1205542861797616E-6	0.544617965248728
0.27	0.45167454519113426	1.0256371395404476E-6	2.1076259668279437E-6	2.1076259668279437E-6	0.5483202139197925
0.26	0.44803203564787997	1.0256371651852415E-6	2.0952253339802485E-6	2.0952253339802485E-6	0.5519627482642872
0.25	0.44444780625731506	1.0256371900914651E-6	2.083320726446429E-6	2.083320726446429E-6	0.5555470014640425
0.24	0.44092046939675633	1.0256372142905699E-6	2.0718829662668466E-6	2.0718829662668466E-6	0.5590743612000972
0.22999999999999998	0.4374486811481729	1.0256372378122507E-6	2.0608851199403014E-6	2.0608851199403014E-6	0.56254617144435
0.21999999999999997	0.43403113959097106	1.0256372606845553E-6	2.0503022866826502E-6	2.0503022866826502E-6	0.5659637341671937
0.20999999999999996	0.43066658317418904	1.025637282934019E-6	2.040111410212309E-6	2.040111410212309E-6	0.5693283109657078
0.19999999999999996	0.4273537891638169	1.025637304585733E-6	2.0302911110681374E-6	2.0302911110681374E-6	0.5726411246166568
0.18999999999999995	0.42409157216123483	1.0256373256634698E-6	2.0208215368933834E-6	2.0208215368933834E-6	0.5759033605583669
0.17999999999999994	0.42087878268899326	1.025637346189751E-6	2.011684228479124E-6	2.011684228479124E-6	0.5791161683052037
0.16999999999999993	0.4177143058403928	1.025637366185943E-6	2.002861999665346E-6	2.002861999665346E-6	0.5822806627982422
0.16000000000000003	0.4145970599895311	1.0256373856723152E-6	1.994338829455406E-6	1.994338829455406E-6	0.5853979256954244
0.15000000000000002	0.4115259955586805	1.0256374046681213E-6	1.986099764919117E-6	1.986099764919117E-6	0.5884690066043846
0.14	0.40850009384004715	1.025637423191657E-6	1.978130833646304E-6	1.978130833646304E-6	0.5914949242608625
0.13	0.4055183658691297	1.0256374412603177E-6	1.9704189646726026E-6	1.9704189646726026E-6	0.5944766676555007
0.12	0.40257985134706487	1.0256374588906519E-6	1.962951916936146E-6	1.962951916936146E-6	0.5974151971116427
0.10999999999999999	0.39968361760948895	1.0256374760984207E-6	1.9557182144414426E-6	1.9557182144414426E-6	0.6003114453166053
0.09999999999999998	0.39682875863959155	1.0256374928986401E-6	1.9487070874081107E-6	1.9487070874081107E-6	0.6031663183087408
0.08999999999999997	0.39401439412316697	1.025637509305614E-6	1.9419084187697164E-6	1.9419084187697164E-6	0.6059806964224862
0.07999999999999996	0.3912396685435923	1.0256375253329918E-6	1.9353126954638025E-6	1.9353126954638025E-6	0.608755435193491
0.06999999999999995	0.38850375031478	1.0256375409937994E-6	1.9289109640198255E-6	1.9289109640198255E-6	0.611491366225752
0.05999999999999994	0.3858058309502559	1.0256375563004615E-6	1.922694790008988E-6	1.922694790008988E-6	0.6141892980226065
0.04999999999999993	0.38314512426662084	1.0256375712648685E-6	1.9166562209698923E-6	1.9166562209698923E-6	0.6168500167833659
0.040000000000000036	0.3805208656197472	1.0256375858983634E-6	1.910787752467097E-6	1.910787752467097E-6	0.619474287167161
0.030000000000000027	0.37793231117215004	1.02563760021181E-6	1.9050822969782694E-6	1.9050822969782694E-6	0.6220628530256563
0.020000000000000018	0.37537873719006	1.025637614215588E-6	1.899533155338441E-6	1.899533155338441E-6	0.6246164381060157
0.010000000000000009	0.3728594393688027	1.0256376279196393E-6	1.8941339904996788E-6	1.8941339904996788E-6	0.6271357467255876
