tradeoff	uninfected	susceptible	resistantA	resistantB	multiResistant
0.54	0.3182427948796324	4.6283373778021755E-6	0.43777905555956087	3.3856496361968965E-6	0.24397013557261765
0.53	0.3277853526784518	4.843496688118654E-6	0.3616141195613775	3.4807568731710332E-6	0.31059220351404354
0.52	0.33524139176969786	4.999436299906041E-6	0.2970055089090518	3.551276224640707E-6	0.36774454861366473
0.51	0.3408896269783275	5.105992473423452E-6	0.24283501306819058	3.6011833584039724E-6	0.41626665278202796
0.5	0.34500399255174635	5.172410961137156E-6	0.1978742802998535	3.6341615721030287E-6	0.4571129205795604
0.49	0.34784238343431684	5.206977971606509E-6	0.16086505328179365	3.653514214992396E-6	0.49128370278264116
0.48	0.3496372740184387	5.2168177020026426E-6	0.1305976359721796	3.662102149320442E-6	0.5197562110905554
0.47	0.3505909000844561	5.2078552344325075E-6	0.10596386888225402	3.6623300487141083E-6	0.543436360838437
0.45999999999999996	0.35087435957335816	5.184890707586965E-6	0.08598453920918357	3.656170721888695E-6	0.5631322601622178
0.44999999999999996	0.35062932585954837	5.15173256813707E-6	0.06981735960651964	3.6452116160584813E-6	0.5795445175899586
0.43999999999999995	0.34997118704830643	5.111351939518818E-6	0.05675228396743683	3.6307104807742027E-6	0.5932677869255482
0.42999999999999994	0.3489927454234169	5.0660345632567446E-6	0.04619971210567448	3.613651499863236E-6	0.6047988627757902
0.42000000000000004	0.3477679275650347	5.017517864303777E-6	0.03767553172259575	3.5947969501780146E-6	0.6145479283943333
0.41000000000000003	0.3463552002678766	4.9671080813358615E-6	0.030785525392275723	3.5747321287529152E-6	0.6228507325014092
0.4	0.34480055462086695	4.915776794965478E-6	0.025210598318315777	3.5539029725585985E-6	0.6299803773868349
0.39	0.34314002313023756	4.864238480907643E-6	0.02069355080023157	3.5326467381933588E-6	0.6361580291795067
0.38	0.34140175217476326	4.813011690376052E-6	0.017027658383316963	3.511216551749883E-6	0.6415622652073414
0.37	0.339607679023369	4.762466671981299E-6	0.014047055062517735	3.4898007847949933E-6	0.6463370136396249
0.36	0.33777487213881513	4.71286207531388E-6	0.011618775247940598	3.4685381931218976E-6	0.6505981712200667
0.35	0.3359165927975822	4.664373030525913E-6	0.009636250012612028	3.447529658858656E-6	0.6544390452905429
0.33999999999999997	0.3340431305868337	4.6171125100459965E-6	0.008014039118734603	3.4268472475195166E-6	0.6579347863391831
0.32999999999999996	0.3321624579249824	4.571147509120229E-6	0.006683591044291458	3.406541167887653E-6	0.6611459733441861
0.31999999999999995	0.3302807412399304	4.526511260253663E-6	0.005589845528140573	3.3866451043572764E-6	0.6641215000759999
0.30999999999999994	0.32840273943855897	4.483212425787741E-6	0.004688519353005195	3.367180293908189E-6	0.6669008908195551
0.29999999999999993	0.326532114112752	4.441241998553962E-6	0.003943942050456032	3.3481586387839994E-6	0.6695161544421768
0.29000000000000004	0.3246716709300206	4.4005784672313E-6	0.003327331886508198	3.3295850803314876E-6	0.6719932670226596
0.28	0.322823547497	4.361191673587487E-6	0.002815423058997133	3.3114594068889085E-6	0.674353356789013
0.27	0.3209893596226938	4.323045680098431E-6	0.0023893723874892233	3.293777629550149E-6	0.6766136511628331
0.26	0.31917031524194694	4.2861008950360555E-6	0.0020338880976017368	3.276533028837724E-6	0.6787882340202158
0.25	0.3173673033009047	4.250315637618928E-6	0.0017365349648338093	3.259716947907835E-6	0.68088865170026
0.24	0.3155809631115137	4.215647282532028E-6	0.001487179482491184	3.243319394607687E-6	0.6829243984477781
0.22999999999999998	0.3138117385969441	4.182053088553455E-6	0.0012775462402693425	3.2273294960734533E-6	0.684903305780614
0.21999999999999997	0.3120599207338905	4.149490791191508E-6	0.0011008626877960827	3.211735840854858E-6	0.6868318553513099
0.20999999999999996	0.3103256808349164	4.117919017053983E-6	9.515742106602713E-4	3.1965267361306127E-6	0.6887154305053752
0.19999999999999996	0.3086090966535132	4.087297567466867E-6	8.251152069840613E-4	3.1816903981979762E-6	0.6905585191550141
0.18999999999999995	0.3069101729352417	4.057587603245593E-6	7.177248267570281E-4	3.167215094335028E-6	0.6923648774379334
0.17999999999999994	0.3052288575695502	4.028751756853116E-6	6.262983842524688E-4	3.153089245403356E-6	0.6941376622064633
0.16999999999999993	0.30356505431787445	4.0007541910941175E-6	5.482673094775917E-4	3.139301500072123E-6	0.6958795383118339
0.16000000000000003	0.3019186328932921	3.973560619492063E-6	4.815019694040462E-4	3.1258407864285577E-6	0.6975927657331337
0.15000000000000002	0.30028943687316934	3.947138297926594E-6	4.242328484475167E-4	3.1126963470577493E-6	0.6992792704440897
0.14	0.29867729000064314	3.921455996540785E-6	3.749864935094945E-4	3.0998577612888286E-6	0.7009407021925509
0.13	0.29708200112541994	3.896483958761286E-6	3.325333548622616E-4	3.0873149576849625E-6	0.7025784817179954
0.12	0.29550336818226663	3.872193850177999E-6	2.9584522942821187E-4	3.0750582198356405E-6	0.7041938393373185
0.10999999999999999	0.2939411812802926	3.848558702229469E-6	2.64060469615325E-4	3.0630781860031906E-6	0.7057878466200145
0.09999999999999998	0.29239522515775207	3.825552852784624E-6	2.3645548449815682E-4	3.051365845836146E-6	0.7073614424440069
0.08999999999999997	0.2908652811745573	3.8031518849208313E-6	2.1242134909402478E-4	3.0399125331927563E-6	0.7089154544128637
0.07999999999999996	0.28935112882755104	3.7813325657485044E-6	1.9144456842395488E-4	3.0287099178293518E-6	0.7104506165544544
0.06999999999999995	0.28785254698578683	3.760072786907714E-6	1.730912273868803E-4	3.0177499952889116E-6	0.7119675839726183
0.05999999999999994	0.2863693148390608	3.739351505327694E-6	1.5699390509543503E-4	3.0070250758293602E-6	0.7134669448760177
0.04999999999999993	0.2849012126643305	3.7191486870733397E-6	1.428408505557445E-4	2.9965277730914887E-6	0.7149492308147395
0.040000000000000036	0.28344802239758493	3.699445253037544E-6	1.3036701171341083E-4	2.9862509924096575E-6	0.7164149248900493
0.030000000000000027	0.2820095281234029	3.6802230271477104E-6	1.1934658637527451E-4	2.976187918845834E-6	0.7178644688730613
0.020000000000000018	0.2805855163899142	3.661464686982604E-6	1.0958682504039007E-4	2.9663320058008966E-6	0.7192982689828876
0.010000000000000009	0.27917577649373976	3.643153717369769E-6	1.0092286557101294E-4	2.9566769632657858E-6	0.72071670080889
